"","Gen","Indv","Game","Fitness","Win","Total_Minerals","Total_Gas","Custom_Score","Unit_Score","Kill_Score","Building_Score","Razing_Score","Elapsed_Time"
"1",1,1,1,1.00508366586733,0,1770,0,0,200,0,400,0,591
"2",1,1,2,1.00508366586733,0,1802,0,0,200,0,400,0,596
"3",1,1,3,1.00508366586733,0,1794,0,0,200,0,400,0,594
"4",1,1,4,1.00508366586733,0,1794,0,0,200,0,400,0,600
"5",1,1,5,1.00508366586733,0,1826,0,0,200,0,400,0,604
"6",1,2,1,0.74566644839623,0,4706,0,0,200,0,400,0,1542
"7",1,2,2,0.74566644839623,0,1826,0,0,200,0,400,0,606
"8",1,2,3,0.74566644839623,0,1786,0,0,200,0,400,0,594
"9",1,2,4,0.74566644839623,0,1898,0,0,200,0,400,0,625
"10",1,2,5,0.74566644839623,0,4818,0,0,200,0,400,0,1583
"11",1,3,1,4.40834736200716,0,2426,0,0,750,0,900,0,720
"12",1,3,2,4.40834736200716,0,2114,0,0,750,0,975,0,711
"13",1,3,3,4.40834736200716,0,2186,0,0,750,0,975,0,746
"14",1,3,4,4.40834736200716,1,2250,0,0,750,100,1025,3000,656
"15",1,3,5,4.40834736200716,1,2370,0,0,750,200,1100,3150,686
"16",1,4,1,3.08629194460775,0,2554,0,0,950,0,1075,0,757
"17",1,4,2,3.08629194460775,0,2682,0,0,950,0,1000,0,730
"18",1,4,3,3.08629194460775,0,14370,0,0,4900,200,4050,0,2009
"19",1,4,4,3.08629194460775,0,2786,0,0,1000,0,1175,0,771
"20",1,4,5,3.08629194460775,0,2506,0,0,1000,0,1100,0,775
"21",1,5,1,0.82067182713389,0,6010,0,0,250,0,400,0,1596
"22",1,5,2,0.82067182713389,0,2234,0,0,250,0,400,0,608
"23",1,5,3,0.82067182713389,0,5690,0,0,250,0,400,0,1521
"24",1,5,4,0.82067182713389,0,2178,0,0,250,0,400,0,591
"25",1,5,5,0.82067182713389,0,2138,0,0,250,0,400,0,591
"26",1,6,1,0.751914181871946,0,1658,0,0,200,0,400,0,614
"27",1,6,2,0.751914181871946,0,1786,0,0,200,0,400,0,602
"28",1,6,3,0.751914181871946,0,4626,0,0,200,0,400,0,1519
"29",1,6,4,0.751914181871946,0,1762,0,0,200,0,400,0,591
"30",1,6,5,0.751914181871946,0,4866,0,0,200,0,400,0,1598
"31",1,7,1,0.943806531150591,0,2146,0,0,250,0,400,0,593
"32",1,7,2,0.943806531150591,0,2186,0,0,250,0,400,0,604
"33",1,7,3,0.943806531150591,0,2018,0,0,250,0,400,0,622
"34",1,7,4,0.943806531150591,0,2170,0,0,250,0,400,0,596
"35",1,7,5,0.943806531150591,0,5954,0,0,250,0,400,0,1581
"36",1,8,1,2.79148561033515,0,2730,0,0,750,0,1300,0,784
"37",1,8,2,2.79148561033515,0,3034,0,0,800,0,1400,0,821
"38",1,8,3,2.79148561033515,0,2818,0,0,750,0,1425,0,833
"39",1,8,4,2.79148561033515,0,14718,0,0,3850,0,3550,0,2199
"40",1,8,5,2.79148561033515,0,2706,0,0,700,0,1350,0,763
"41",1,9,1,2.5046703436504,0,2466,0,0,750,0,1000,0,734
"42",1,9,2,2.5046703436504,0,2394,0,0,750,0,1000,0,740
"43",1,9,3,2.5046703436504,0,3002,0,0,950,0,1150,0,786
"44",1,9,4,2.5046703436504,0,2610,0,0,800,0,1075,0,736
"45",1,9,5,2.5046703436504,0,2618,0,0,800,0,1175,0,773
"46",1,10,1,2.60900536700205,0,2386,0,0,700,0,775,0,705
"47",1,10,2,2.60900536700205,0,2378,0,0,700,0,1125,0,769
"48",1,10,3,2.60900536700205,0,2690,0,0,900,0,975,0,720
"49",1,10,4,2.60900536700205,0,13734,0,0,3050,0,2925,0,1856
"50",1,10,5,2.60900536700205,0,2882,0,0,1050,0,1075,0,771
"51",1,11,1,0.996075164623075,0,1826,0,0,200,0,400,0,602
"52",1,11,2,0.996075164623075,0,1778,0,0,200,0,400,0,594
"53",1,11,3,0.996075164623075,0,1818,0,0,200,0,400,0,608
"54",1,11,4,0.996075164623075,0,1794,0,0,200,0,400,0,604
"55",1,11,5,0.996075164623075,0,1794,0,0,200,0,400,0,604
"56",1,12,1,3.26955996232976,0,3730,0,0,1100,0,1325,0,949
"57",1,12,2,3.26955996232976,0,3162,0,0,1050,0,1100,0,777
"58",1,12,3,3.26955996232976,0,14530,0,0,5250,200,4075,1200,2158
"59",1,12,4,3.26955996232976,0,3290,0,0,1050,0,1475,0,796
"60",1,12,5,3.26955996232976,0,2986,0,0,1050,0,1300,0,815
"61",1,13,1,0.86936112688557,0,1722,0,0,200,0,400,0,618
"62",1,13,2,0.86936112688557,0,4626,0,0,200,0,400,0,1517
"63",1,13,3,0.86936112688557,0,1842,0,0,200,0,400,0,612
"64",1,13,4,0.86936112688557,0,1794,0,0,200,0,400,0,598
"65",1,13,5,0.86936112688557,0,1818,0,0,200,0,400,0,602
"66",1,14,1,2.31754801296236,0,2114,0,0,600,0,1100,0,755
"67",1,14,2,2.31754801296236,0,2354,0,0,700,0,900,0,722
"68",1,14,3,2.31754801296236,0,2338,0,0,650,0,950,0,730
"69",1,14,4,2.31754801296236,0,2322,0,0,700,0,1150,0,761
"70",1,14,5,2.31754801296236,0,3002,0,0,1100,0,1150,0,901
"71",1,15,1,1.16654052214898,0,2498,0,0,300,0,400,0,579
"72",1,15,2,1.16654052214898,0,2418,0,0,300,0,400,0,591
"73",1,15,3,1.16654052214898,0,2378,0,0,300,0,400,0,620
"74",1,15,4,1.16654052214898,0,2578,0,0,300,0,400,0,608
"75",1,15,5,1.16654052214898,0,2538,0,0,300,0,400,0,604
"76",1,16,1,0.794307077452146,0,2226,0,0,250,0,400,0,604
"77",1,16,2,0.794307077452146,0,5962,0,0,250,0,400,0,1588
"78",1,16,3,0.794307077452146,0,6742,0,0,250,0,400,0,1792
"79",1,16,4,0.794307077452146,0,2050,0,0,250,0,400,0,625
"80",1,16,5,0.794307077452146,0,2226,0,0,250,0,400,0,600
"81",1,17,1,0.810712713954435,0,1746,0,0,200,0,450,0,604
"82",1,17,2,0.810712713954435,0,4770,0,0,200,0,450,0,1581
"83",1,17,3,0.810712713954435,0,4794,0,0,200,0,450,0,1585
"84",1,17,4,0.810712713954435,0,1770,0,0,200,0,450,0,610
"85",1,17,5,0.810712713954435,0,1730,0,0,200,0,450,0,596
"86",1,18,1,2.09354460896894,0,2298,0,0,650,0,1000,0,879
"87",1,18,2,2.09354460896894,0,1978,0,0,450,0,850,0,676
"88",1,18,3,2.09354460896894,0,1842,0,0,450,0,900,0,680
"89",1,18,4,2.09354460896894,0,10302,0,0,2700,0,2125,0,1747
"90",1,18,5,2.09354460896894,0,1986,0,0,450,0,900,0,703
"91",1,19,1,3.13986705220359,0,4090,0,0,1250,0,1475,0,844
"92",1,19,2,3.13986705220359,0,4834,0,0,1350,0,1750,0,988
"93",1,19,3,3.13986705220359,0,4418,0,0,1250,0,1700,0,1005
"94",1,19,4,3.13986705220359,0,3762,0,0,1150,0,1575,0,844
"95",1,19,5,3.13986705220359,0,3978,0,0,1250,0,1450,0,852
"96",1,20,1,0.795623546780319,0,2266,0,0,250,0,400,0,618
"97",1,20,2,0.795623546780319,0,5674,0,0,250,0,400,0,1509
"98",1,20,3,0.795623546780319,0,6642,0,0,250,0,400,0,1784
"99",1,20,4,0.795623546780319,0,2210,0,0,250,0,400,0,614
"100",1,20,5,0.795623546780319,0,2162,0,0,250,0,400,0,606
"101",1,21,1,2.15941811167468,0,1754,0,0,700,0,925,0,744
"102",1,21,2,2.15941811167468,0,1770,0,0,700,0,850,0,717
"103",1,21,3,2.15941811167468,0,1922,0,0,850,0,900,0,740
"104",1,21,4,2.15941811167468,0,1666,0,0,650,0,850,0,720
"105",1,21,5,2.15941811167468,0,1426,0,0,550,0,800,0,674
"106",1,22,1,3.2488682177216,0,3946,0,0,1350,0,1275,0,885
"107",1,22,2,3.2488682177216,0,3978,0,0,1400,0,1350,0,856
"108",1,22,3,3.2488682177216,0,4010,0,0,1450,0,1375,0,842
"109",1,22,4,3.2488682177216,0,3626,0,0,1300,0,1200,0,841
"110",1,22,5,3.2488682177216,0,5490,0,0,2100,0,1750,0,1030
"111",1,23,1,0.93904223500343,0,1778,0,0,200,0,400,0,647
"112",1,23,2,0.93904223500343,0,2442,0,0,200,0,400,0,841
"113",1,23,3,0.93904223500343,0,1786,0,0,200,0,400,0,594
"114",1,23,4,0.93904223500343,0,1754,0,0,200,0,400,0,585
"115",1,23,5,0.93904223500343,0,1754,0,0,200,0,400,0,589
"116",1,24,1,3.29878865276143,0,5202,0,0,1550,0,1275,0,798
"117",1,24,2,3.29878865276143,0,4498,0,0,1550,0,1225,0,790
"118",1,24,3,3.29878865276143,0,14286,0,0,1550,300,1225,1200,1757
"119",1,24,4,3.29878865276143,0,4114,0,0,1550,0,1200,0,782
"120",1,24,5,3.29878865276143,0,4226,0,0,1550,0,1100,0,759
"121",1,25,1,0.875476775934408,0,1826,0,0,200,0,400,0,610
"122",1,25,2,0.875476775934408,0,4802,0,0,200,0,400,0,1585
"123",1,25,3,0.875476775934408,0,1802,0,0,200,0,400,0,600
"124",1,25,4,0.875476775934408,0,1810,0,0,200,0,400,0,600
"125",1,25,5,0.875476775934408,0,1746,0,0,200,0,400,0,591
"126",1,26,1,1.06843308076995,0,1762,0,0,200,0,450,0,608
"127",1,26,2,1.06843308076995,0,1754,0,0,200,0,450,0,604
"128",1,26,3,1.06843308076995,0,1770,0,0,200,0,450,0,616
"129",1,26,4,1.06843308076995,0,1738,0,0,200,0,450,0,604
"130",1,26,5,1.06843308076995,0,1778,0,0,200,0,450,0,610
"131",1,27,1,1.66612450321597,0,1786,0,0,200,0,450,0,612
"132",1,27,2,1.66612450321597,0,1810,0,0,200,0,450,0,625
"133",1,27,3,1.66612450321597,0,1802,0,0,650,0,800,0,730
"134",1,27,4,1.66612450321597,0,1554,0,0,600,0,900,0,687
"135",1,27,5,1.66612450321597,0,1650,0,0,600,0,800,0,680
"136",1,28,1,1.14538797388644,0,1722,0,0,200,0,500,0,608
"137",1,28,2,1.14538797388644,0,1826,0,0,200,0,500,0,622
"138",1,28,3,1.14538797388644,0,1754,0,0,200,0,500,0,608
"139",1,28,4,1.14538797388644,0,1722,0,0,200,0,500,0,606
"140",1,28,5,1.14538797388644,0,1794,0,0,200,0,500,0,612
"141",1,29,1,2.42478049178803,0,2026,0,0,800,0,925,0,722
"142",1,29,2,2.42478049178803,0,3090,0,0,1150,0,1225,0,951
"143",1,29,3,2.42478049178803,0,2242,0,0,900,0,950,0,779
"144",1,29,4,2.42478049178803,0,12142,0,0,2250,0,2000,0,1705
"145",1,29,5,2.42478049178803,0,2386,0,0,900,0,875,0,749
"146",1,30,1,1.04074756517518,0,2098,0,0,250,0,500,0,614
"147",1,30,2,1.04074756517518,0,5866,0,0,250,0,500,0,1596
"148",1,30,3,1.04074756517518,0,2162,0,0,250,0,500,0,641
"149",1,30,4,1.04074756517518,0,2090,0,0,250,0,500,0,610
"150",1,30,5,1.04074756517518,0,2042,0,0,250,0,500,0,674
"151",1,31,1,0.967059101419726,0,2178,0,0,250,0,450,0,616
"152",1,31,2,0.967059101419726,0,2010,0,0,250,0,450,0,653
"153",1,31,3,0.967059101419726,0,6554,0,0,250,0,450,0,1780
"154",1,31,4,0.967059101419726,0,2162,0,0,250,0,450,0,606
"155",1,31,5,0.967059101419726,0,1962,0,0,250,0,450,0,649
"156",1,32,1,1.88198350712616,0,3058,0,0,1150,0,1075,0,773
"157",1,32,2,1.88198350712616,0,3330,0,0,1150,200,1175,0,852
"158",1,32,3,1.88198350712616,0,2098,0,0,250,0,500,0,624
"159",1,32,4,1.88198350712616,0,2146,0,0,250,0,500,0,631
"160",1,32,5,1.88198350712616,0,2146,0,0,250,0,500,0,637
"161",1,33,1,3.15053159408138,0,3450,0,0,1200,0,1375,0,864
"162",1,33,2,3.15053159408138,0,3314,0,0,1200,0,1450,0,815
"163",1,33,3,3.15053159408138,0,4186,0,0,1350,0,1600,0,934
"164",1,33,4,3.15053159408138,0,4426,0,0,1450,0,1650,0,970
"165",1,33,5,3.15053159408138,0,3514,0,0,1200,0,1425,0,829
"166",1,34,1,2.79754389357437,0,1802,0,0,600,0,1050,0,740
"167",1,34,2,2.79754389357437,0,1938,0,0,600,0,900,0,870
"168",1,34,3,2.79754389357437,0,1690,0,0,550,0,975,0,732
"169",1,34,4,2.79754389357437,0,2330,0,0,750,0,1025,0,903
"170",1,34,5,2.79754389357437,1,3138,0,0,1050,300,1425,3150,990
"171",1,35,1,2.03541446606366,0,1594,0,0,400,0,1000,0,705
"172",1,35,2,2.03541446606366,0,1658,0,0,400,0,1000,0,848
"173",1,35,3,2.03541446606366,0,1618,0,0,400,0,1000,0,713
"174",1,35,4,2.03541446606366,0,1570,0,0,400,0,1050,0,715
"175",1,35,5,2.03541446606366,0,7666,0,0,2150,0,2550,0,1844
"176",1,36,1,0.931725480025944,0,6074,0,0,250,0,400,0,1610
"177",1,36,2,0.931725480025944,0,2194,0,0,250,0,400,0,600
"178",1,36,3,0.931725480025944,0,2090,0,0,250,0,400,0,629
"179",1,36,4,0.931725480025944,0,2226,0,0,250,0,400,0,610
"180",1,36,5,0.931725480025944,0,2234,0,0,250,0,400,0,606
"181",1,37,1,1.1115037558129,0,2370,0,0,300,0,500,0,687
"182",1,37,2,1.1115037558129,0,2498,0,0,300,0,500,0,624
"183",1,37,3,1.1115037558129,0,2442,0,0,300,0,550,0,624
"184",1,37,4,1.1115037558129,0,6882,0,0,300,0,550,0,1565
"185",1,37,5,1.1115037558129,0,2538,0,0,300,0,550,0,705
"186",1,38,1,2.41378977315589,0,2642,0,0,700,0,1075,0,746
"187",1,38,2,2.41378977315589,0,2122,0,0,500,0,1175,0,736
"188",1,38,3,2.41378977315589,0,2914,0,0,750,0,1525,0,935
"189",1,38,4,2.41378977315589,0,2410,0,0,600,0,1300,0,755
"190",1,38,5,2.41378977315589,0,3466,0,0,950,0,1450,0,974
"191",1,39,1,1.14566744888909,0,2810,0,0,350,0,450,0,602
"192",1,39,2,1.14566744888909,0,2770,0,0,350,0,450,0,602
"193",1,39,3,1.14566744888909,0,2714,0,0,350,0,450,0,604
"194",1,39,4,1.14566744888909,0,2898,0,0,350,0,450,0,612
"195",1,39,5,1.14566744888909,0,9238,0,0,350,0,450,0,1823
"196",1,40,1,2.73451571867055,0,2018,0,0,600,0,1075,0,746
"197",1,40,2,2.73451571867055,0,10682,0,0,3400,100,3200,1200,1991
"198",1,40,3,2.73451571867055,0,2018,0,0,550,0,1150,0,746
"199",1,40,4,2.73451571867055,0,2066,0,0,550,0,1050,0,736
"200",1,40,5,2.73451571867055,0,8642,0,0,2550,0,2850,0,1796
"201",1,41,1,1.0057825961467,0,1730,0,0,200,0,400,0,579
"202",1,41,2,1.0057825961467,0,1794,0,0,200,0,400,0,602
"203",1,41,3,1.0057825961467,0,1770,0,0,200,0,400,0,596
"204",1,41,4,1.0057825961467,0,1762,0,0,200,0,400,0,591
"205",1,41,5,1.0057825961467,0,1658,0,0,200,0,400,0,616
"206",1,42,1,1.06841493156449,0,1778,0,0,200,0,450,0,612
"207",1,42,2,1.06841493156449,0,1738,0,0,200,0,450,0,604
"208",1,42,3,1.06841493156449,0,1754,0,0,200,0,450,0,604
"209",1,42,4,1.06841493156449,0,1754,0,0,200,0,450,0,610
"210",1,42,5,1.06841493156449,0,1770,0,0,200,0,450,0,612
"211",1,43,1,1.13735628743519,0,2410,0,0,300,0,400,0,647
"212",1,43,2,1.13735628743519,0,2538,0,0,300,0,400,0,608
"213",1,43,3,1.13735628743519,0,2514,0,0,300,0,400,0,608
"214",1,43,4,1.13735628743519,0,2338,0,0,300,0,400,0,624
"215",1,43,5,1.13735628743519,0,2434,0,0,300,0,400,0,593
"216",1,44,1,1.2811094007159,0,2906,0,0,400,0,550,0,748
"217",1,44,2,1.2811094007159,0,3034,0,0,400,0,550,0,625
"218",1,44,3,1.2811094007159,0,3010,0,0,400,0,550,0,664
"219",1,44,4,1.2811094007159,0,2938,0,0,400,0,550,0,622
"220",1,44,5,1.2811094007159,0,8162,0,0,400,0,550,0,1445
"221",1,45,1,1.31947281559385,0,2754,0,0,350,0,450,0,596
"222",1,45,2,1.31947281559385,0,2786,0,0,350,0,450,0,600
"223",1,45,3,1.31947281559385,0,2738,0,0,350,0,450,0,649
"224",1,45,4,1.31947281559385,0,2786,0,0,350,0,450,0,596
"225",1,45,5,1.31947281559385,0,2746,0,0,350,0,450,0,594
"226",1,46,1,2.12543599166801,0,2290,0,0,600,0,1075,0,746
"227",1,46,2,2.12543599166801,0,2634,0,0,700,0,1225,0,835
"228",1,46,3,2.12543599166801,0,2210,0,0,600,0,850,0,717
"229",1,46,4,2.12543599166801,0,2170,0,0,600,0,1075,0,829
"230",1,46,5,2.12543599166801,0,2394,0,0,600,0,850,0,713
"231",1,47,1,2.0376269270854,0,2522,0,0,700,200,575,0,682
"232",1,47,2,2.0376269270854,0,2482,0,0,700,0,475,0,639
"233",1,47,3,2.0376269270854,0,2562,0,0,750,200,525,0,684
"234",1,47,4,2.0376269270854,0,2490,0,0,700,0,525,0,656
"235",1,47,5,2.0376269270854,0,2498,0,0,700,200,575,0,682
"236",1,48,1,2.72068069549808,0,3314,0,0,1300,0,1250,0,839
"237",1,48,2,2.72068069549808,0,2834,0,0,750,0,850,0,740
"238",1,48,3,2.72068069549808,0,2898,0,0,1100,0,975,0,761
"239",1,48,4,2.72068069549808,0,3026,0,0,1100,0,1100,0,788
"240",1,48,5,2.72068069549808,0,2962,0,0,1100,0,1100,0,763
"241",1,49,1,0.746593243507688,0,4650,0,0,200,0,400,0,1536
"242",1,49,2,0.746593243507688,0,1746,0,0,200,0,400,0,589
"243",1,49,3,0.746593243507688,0,5330,0,0,200,0,400,0,1747
"244",1,49,4,0.746593243507688,0,1818,0,0,200,0,400,0,604
"245",1,49,5,0.746593243507688,0,1826,0,0,200,0,400,0,608
"246",1,50,1,2.41551377380163,0,2370,0,0,750,0,1225,0,786
"247",1,50,2,2.41551377380163,0,2618,0,0,800,0,1250,0,934
"248",1,50,3,2.41551377380163,0,2282,0,0,700,0,1100,0,755
"249",1,50,4,2.41551377380163,0,2266,0,0,750,0,1150,0,751
"250",1,50,5,2.41551377380163,0,2282,0,0,750,0,1200,0,794
"251",2,1,1,3.33059378900854,0,14550,0,0,3800,600,3600,2400,2063
"252",2,1,2,3.33059378900854,0,3138,0,0,1050,0,1150,0,755
"253",2,1,3,3.33059378900854,0,3490,0,0,1050,0,1350,0,815
"254",2,1,4,3.33059378900854,0,3154,0,0,1050,0,1050,0,742
"255",2,1,5,3.33059378900854,0,3618,0,0,1200,0,1150,0,804
"256",2,2,1,2.89932502333633,0,2866,0,0,1050,0,1075,0,769
"257",2,2,2,2.89932502333633,0,3450,0,0,1050,0,1300,0,891
"258",2,2,3,2.89932502333633,0,2642,0,0,950,0,1000,0,744
"259",2,2,4,2.89932502333633,0,2458,0,0,900,0,1050,0,709
"260",2,2,5,2.89932502333633,0,13418,0,0,3800,0,3500,0,1960
"261",2,3,1,3.28389681381306,0,3874,0,0,1350,0,1325,0,864
"262",2,3,2,3.28389681381306,0,3922,0,0,1450,0,1425,0,866
"263",2,3,3,3.28389681381306,0,5186,0,0,1900,0,1600,0,957
"264",2,3,4,3.28389681381306,0,3658,0,0,1350,0,1250,0,810
"265",2,3,5,3.28389681381306,0,3946,0,0,1400,0,1175,0,821
"266",2,4,1,3.50754175317081,0,2298,0,0,750,0,975,0,732
"267",2,4,2,3.50754175317081,1,2450,0,0,800,1000,1025,3150,718
"268",2,4,3,3.50754175317081,0,2554,0,0,850,0,1050,0,893
"269",2,4,4,3.50754175317081,0,2386,0,0,750,0,1000,0,763
"270",2,4,5,3.50754175317081,0,2242,0,0,800,0,975,0,728
"271",2,5,1,1.99350142549527,0,1530,0,0,400,0,850,0,691
"272",2,5,2,1.99350142549527,0,1714,0,0,550,0,975,0,738
"273",2,5,3,1.99350142549527,0,1626,0,0,500,0,975,0,713
"274",2,5,4,1.99350142549527,0,1562,0,0,450,0,900,0,724
"275",2,5,5,1.99350142549527,0,1962,0,0,700,0,850,0,718
"276",2,6,1,2.44531754202923,0,2258,0,0,750,0,1125,0,740
"277",2,6,2,2.44531754202923,0,2218,0,0,750,0,1025,0,761
"278",2,6,3,2.44531754202923,0,2506,0,0,850,0,1200,0,784
"279",2,6,4,2.44531754202923,0,2610,0,0,900,0,1025,0,767
"280",2,6,5,2.44531754202923,0,1930,0,0,600,0,1050,0,738
"281",2,7,1,3.18145810921789,0,2442,0,0,1050,0,1075,0,765
"282",2,7,2,3.18145810921789,0,2546,0,0,1100,0,1075,0,765
"283",2,7,3,3.18145810921789,0,2450,0,0,1050,0,1175,0,753
"284",2,7,4,3.18145810921789,0,2698,0,0,1100,0,1100,0,784
"285",2,7,5,3.18145810921789,0,16486,0,0,3900,200,4075,4650,2834
"286",2,8,1,2.79467412576932,0,3226,0,0,1150,0,1125,0,780
"287",2,8,2,2.79467412576932,0,4002,0,0,1300,0,1375,0,953
"288",2,8,3,2.79467412576932,0,2242,0,0,750,0,1225,0,751
"289",2,8,4,2.79467412576932,0,2602,0,0,950,0,1200,0,753
"290",2,8,5,2.79467412576932,0,3010,0,0,1200,0,1150,0,850
"291",2,9,1,2.84633423793313,0,3274,0,0,1050,0,1050,0,773
"292",2,9,2,2.84633423793313,0,3138,0,0,1050,0,1150,0,784
"293",2,9,3,2.84633423793313,0,3106,0,0,1050,0,1225,0,779
"294",2,9,4,2.84633423793313,0,3314,0,0,1050,0,1275,0,802
"295",2,9,5,2.84633423793313,0,3354,0,0,1050,0,1250,0,796
"296",2,10,1,3.12460423725302,0,1970,0,0,950,0,775,0,703
"297",2,10,2,3.12460423725302,0,2066,0,0,950,0,1000,0,749
"298",2,10,3,3.12460423725302,1,2258,0,0,600,100,1175,3150,794
"299",2,10,4,3.12460423725302,0,1738,0,0,550,0,925,0,705
"300",2,10,5,3.12460423725302,0,1682,0,0,550,0,975,0,711
"301",2,11,1,3.06944067158665,0,3946,0,0,1100,0,1550,0,821
"302",2,11,2,3.06944067158665,0,3346,0,0,1000,0,1400,0,815
"303",2,11,3,3.06944067158665,0,3346,0,0,1000,0,1425,0,761
"304",2,11,4,3.06944067158665,0,3730,0,0,1100,0,1200,0,780
"305",2,11,5,3.06944067158665,0,3618,0,0,1100,0,1450,0,839
"306",2,12,1,3.23274805987351,0,3506,0,0,1300,0,1250,0,792
"307",2,12,2,3.23274805987351,0,3722,0,0,1450,0,1275,0,817
"308",2,12,3,3.23274805987351,0,3178,0,0,1250,0,1200,0,802
"309",2,12,4,3.23274805987351,0,3194,0,0,1250,0,1275,0,811
"310",2,12,5,3.23274805987351,0,4346,0,0,1500,0,1500,0,872
"311",2,13,1,3.29241783066215,0,5562,0,0,1950,0,1775,0,1027
"312",2,13,2,3.29241783066215,0,4234,0,0,1500,0,1425,0,862
"313",2,13,3,3.29241783066215,0,3546,0,0,1300,0,1200,0,788
"314",2,13,4,3.29241783066215,0,3866,0,0,1300,0,1300,0,811
"315",2,13,5,3.29241783066215,0,3250,0,0,1200,0,1125,0,759
"316",2,14,1,2.86706857523035,0,3234,0,0,1050,0,1225,0,771
"317",2,14,2,2.86706857523035,0,2802,0,0,1050,0,1175,0,763
"318",2,14,3,2.86706857523035,0,3282,0,0,1050,0,1225,0,777
"319",2,14,4,2.86706857523035,0,3010,0,0,1050,0,1000,0,742
"320",2,14,5,2.86706857523035,0,3698,0,0,1050,0,1500,0,918
"321",2,15,1,2.15446765277943,0,6282,0,0,1800,0,2400,0,1767
"322",2,15,2,2.15446765277943,0,1786,0,0,400,0,1050,0,746
"323",2,15,3,2.15446765277943,0,1562,0,0,400,0,1050,0,718
"324",2,15,4,2.15446765277943,0,6914,0,0,1950,0,2600,0,1848
"325",2,15,5,2.15446765277943,0,1594,0,0,400,0,1050,0,736
"326",2,16,1,3.2222663448742,0,3050,0,0,1150,0,1225,0,839
"327",2,16,2,3.2222663448742,0,2834,0,0,1050,0,1200,0,802
"328",2,16,3,3.2222663448742,0,12422,0,0,4000,100,3375,1350,1829
"329",2,16,4,3.2222663448742,0,3282,0,0,1150,0,1250,0,873
"330",2,16,5,3.2222663448742,0,2946,0,0,1100,0,1125,0,767
"331",2,17,1,2.60883928462,0,1778,0,0,600,0,1050,0,748
"332",2,17,2,2.60883928462,0,8850,0,0,2150,300,2875,1350,1900
"333",2,17,3,2.60883928462,0,1826,0,0,600,0,800,0,751
"334",2,17,4,2.60883928462,0,3186,0,0,1250,0,1100,0,928
"335",2,17,5,2.60883928462,0,3562,0,0,1400,0,1350,0,939
"336",2,18,1,3.18883559528296,0,4010,0,0,1400,0,1225,0,858
"337",2,18,2,3.18883559528296,0,3002,0,0,1100,0,1200,0,773
"338",2,18,3,3.18883559528296,0,3314,0,0,1200,0,1425,0,823
"339",2,18,4,3.18883559528296,0,3354,0,0,1300,0,1225,0,780
"340",2,18,5,3.18883559528296,0,5250,0,0,1850,0,1650,0,1005
"341",2,19,1,2.38099840567423,0,9618,0,0,3150,300,3250,0,1848
"342",2,19,2,2.38099840567423,0,2018,0,0,550,0,1100,0,730
"343",2,19,3,2.38099840567423,0,2330,0,0,600,0,1075,0,868
"344",2,19,4,2.38099840567423,0,2010,0,0,550,0,1100,0,740
"345",2,19,5,2.38099840567423,0,2170,0,0,600,0,1150,0,941
"346",2,20,1,2.86895239961558,0,14018,0,0,1650,0,1775,1200,1769
"347",2,20,2,2.86895239961558,0,5274,0,0,1650,0,1525,0,953
"348",2,20,3,2.86895239961558,0,5818,0,0,1650,0,1550,0,966
"349",2,20,4,2.86895239961558,0,3786,0,0,1150,0,1225,0,790
"350",2,20,5,2.86895239961558,0,13722,0,0,1700,0,1925,0,1743
"351",2,21,1,2.76285122390189,0,3506,0,0,900,0,1475,0,821
"352",2,21,2,2.76285122390189,0,4322,0,0,1250,0,1425,0,988
"353",2,21,3,2.76285122390189,0,3058,0,0,800,0,1375,0,808
"354",2,21,4,2.76285122390189,0,3074,0,0,850,0,1375,0,798
"355",2,21,5,2.76285122390189,0,3498,0,0,900,0,1350,0,823
"356",2,22,1,2.62756267365947,0,9986,0,0,2900,0,3175,0,1815
"357",2,22,2,2.62756267365947,0,2802,0,0,900,0,1250,0,804
"358",2,22,3,2.62756267365947,0,2138,0,0,700,0,1075,0,759
"359",2,22,4,2.62756267365947,0,1978,0,0,650,0,1100,0,757
"360",2,22,5,2.62756267365947,0,2146,0,0,700,0,1125,0,740
"361",2,23,1,2.08526082138476,0,1802,0,0,450,0,1050,0,759
"362",2,23,2,2.08526082138476,0,1850,0,0,450,0,1050,0,749
"363",2,23,3,2.08526082138476,0,1954,0,0,500,0,1100,0,887
"364",2,23,4,2.08526082138476,0,1914,0,0,500,0,1100,0,740
"365",2,23,5,2.08526082138476,0,7018,0,0,1650,0,2675,0,1743
"366",2,24,1,4.13546870309273,0,5258,0,0,2100,200,1300,0,846
"367",2,24,2,4.13546870309273,0,6274,0,0,2100,0,1850,0,992
"368",2,24,3,4.13546870309273,0,4146,0,0,1800,0,1350,0,804
"369",2,24,4,4.13546870309273,0,5146,0,0,2100,200,1475,0,893
"370",2,24,5,4.13546870309273,0,7050,0,0,2400,0,1925,0,1007
"371",2,25,1,3.18879259995419,0,4330,0,0,1750,0,1350,0,841
"372",2,25,2,3.18879259995419,0,3298,0,0,1350,0,1300,0,810
"373",2,25,3,3.18879259995419,0,14114,0,0,1950,0,1850,1200,1858
"374",2,25,4,3.18879259995419,0,3426,0,0,1450,0,1075,0,806
"375",2,25,5,3.18879259995419,0,3162,0,0,1350,0,1025,0,751
