"","Gen","Indv","Game","Fitness","Win","Total_Minerals","Total_Gas","Custom_Score","Unit_Score","Kill_Score","Building_Score","Razing_Score","Elapsed_Time"
"204",1,204,1,NA,0,3370,0,0,1300,0,1400,0,953
"205",1,205,1,NA,0,1722,0,0,200,0,450,0,600
"206",1,206,1,NA,0,3882,0,0,1300,0,1425,0,823
"207",1,207,1,NA,0,2514,0,0,300,0,400,0,606
"208",1,208,1,NA,0,6082,0,0,250,0,400,0,1621
"209",1,209,1,NA,0,1770,0,0,200,0,400,0,596
"210",1,210,1,NA,0,2146,0,0,250,0,400,0,593
"211",1,211,1,NA,0,1826,0,0,600,0,975,0,730
"212",1,212,1,NA,0,1754,0,0,200,0,400,0,587
"213",1,213,1,NA,0,1442,0,0,350,0,800,0,715
"214",1,214,1,NA,0,1834,0,0,550,0,975,0,732
"215",1,215,1,NA,0,2482,0,0,300,0,450,0,612
"216",1,216,1,NA,0,1762,0,0,200,0,450,0,612
"217",1,217,1,NA,0,2282,0,0,850,0,625,0,689
"218",1,218,1,NA,0,1802,0,0,200,0,400,0,631
"219",1,219,1,NA,0,2746,0,0,1000,0,1125,0,765
"220",1,220,1,NA,0,1762,0,0,200,0,400,0,589
"221",1,221,1,NA,0,1994,0,0,800,400,950,0,765
"222",1,222,1,NA,0,2018,0,0,400,0,1175,0,746
"223",1,223,1,NA,0,1850,0,0,550,0,1050,0,868
"224",1,224,1,NA,0,2642,0,0,350,0,500,0,618
"225",1,225,1,NA,0,2898,0,0,750,0,1250,0,784
"226",1,226,1,NA,0,1706,0,0,200,0,450,0,602
"227",1,227,1,NA,0,1810,0,0,200,0,400,0,608
"228",1,228,1,NA,0,1746,0,0,200,0,500,0,610
"229",1,229,1,NA,0,1674,0,0,550,0,1025,0,707
"230",1,230,1,NA,0,4978,0,0,1800,0,1325,0,926
"231",1,231,1,NA,0,2362,0,0,300,0,450,0,612
"232",1,232,1,NA,0,4546,0,0,200,0,450,0,1509
"233",1,233,1,NA,0,1746,0,0,200,0,400,0,587
"234",1,234,1,NA,0,2418,0,0,300,0,450,0,606
"235",1,235,1,NA,0,13970,0,0,3500,200,3675,0,1937
"236",1,236,1,NA,0,2018,0,0,550,0,1075,0,734
"237",1,237,1,NA,0,1690,0,0,200,0,450,0,585
"238",1,238,1,NA,0,2570,0,0,950,0,1150,0,786
"239",1,239,1,NA,0,3066,0,0,1350,0,950,0,773
"240",1,240,1,NA,0,4618,0,0,200,0,400,0,1513
"241",1,241,1,NA,0,2818,0,0,1050,200,1200,0,866
"242",1,242,1,NA,0,4746,0,0,200,0,400,0,1557
"243",1,243,1,NA,0,1802,0,0,200,0,400,0,596
"244",1,244,1,NA,0,3138,0,0,1100,0,1225,0,819
"245",1,245,1,NA,0,1594,0,0,400,0,925,0,823
"246",1,246,1,NA,0,2130,0,0,250,0,400,0,589
"247",1,247,1,NA,0,1658,0,0,550,0,850,0,738
"248",1,248,1,NA,0,1730,0,0,200,0,450,0,593
"249",1,249,1,NA,0,2418,0,0,300,0,450,0,602
"250",1,250,1,NA,0,1634,0,0,200,0,450,0,643
