"","Gen","Indv","Game","Fitness","Win","Total_Minerals","Total_Gas","Custom_Score","Unit_Score","Kill_Score","Building_Score","Razing_Score","Elapsed_Time"
"1",1,1,1,1.0334043015965,0,1770,0,0,200,0,450,0,616
"2",1,1,2,1.0334043015965,0,1802,0,0,200,0,450,0,620
"3",1,1,3,1.0334043015965,0,1626,0,0,200,0,450,0,643
"4",1,1,4,1.0334043015965,0,1802,0,0,200,0,450,0,624
"5",1,1,5,1.0334043015965,0,1626,0,0,200,0,450,0,643
"6",1,2,1,3.76500226639139,0,14342,0,0,4850,0,4000,0,1972
"7",1,2,2,3.76500226639139,0,14418,0,0,4950,0,4375,1200,2036
"8",1,2,3,3.76500226639139,0,3802,0,0,1350,0,1200,0,934
"9",1,2,4,3.76500226639139,0,5066,0,0,1750,0,1675,0,1044
"10",1,2,5,3.76500226639139,0,3202,0,0,1250,0,1225,0,784
"11",1,3,1,2.2693661638092,0,2066,0,0,750,0,1075,0,866
"12",1,3,2,2.2693661638092,0,1962,0,0,750,0,950,0,777
"13",1,3,3,2.2693661638092,0,1834,0,0,750,200,875,0,749
"14",1,3,4,2.2693661638092,0,1834,0,0,750,200,950,0,806
"15",1,3,5,2.2693661638092,0,1810,0,0,750,0,950,0,753
"16",1,4,1,0.813847772025189,0,5866,0,0,250,0,400,0,1557
"17",1,4,2,0.813847772025189,0,5562,0,0,250,0,400,0,1493
"18",1,4,3,0.813847772025189,0,2162,0,0,250,0,400,0,608
"19",1,4,4,0.813847772025189,0,1994,0,0,250,0,400,0,625
"20",1,4,5,0.813847772025189,0,2130,0,0,250,0,400,0,587
"21",1,5,1,0.9432596081355,0,2450,0,0,300,0,450,0,606
"22",1,5,2,0.9432596081355,0,6218,0,0,300,0,450,0,1422
"23",1,5,3,0.9432596081355,0,6618,0,0,300,0,450,0,1524
"24",1,5,4,0.9432596081355,0,2474,0,0,300,0,450,0,606
"25",1,5,5,0.9432596081355,0,2474,0,0,300,0,450,0,614
"26",1,6,1,1.20263512027674,0,2130,0,0,300,0,450,0,651
"27",1,6,2,1.20263512027674,0,2394,0,0,300,0,450,0,618
"28",1,6,3,1.20263512027674,0,2386,0,0,300,0,450,0,622
"29",1,6,4,1.20263512027674,0,2298,0,0,300,0,450,0,604
"30",1,6,5,1.20263512027674,0,2346,0,0,300,0,450,0,625
"31",1,7,1,1.01670774046814,0,1778,0,0,200,0,400,0,591
"32",1,7,2,1.01670774046814,0,1746,0,0,200,0,400,0,579
"33",1,7,3,1.01670774046814,0,1770,0,0,200,0,400,0,591
"34",1,7,4,1.01670774046814,0,1802,0,0,200,0,400,0,596
"35",1,7,5,1.01670774046814,0,1786,0,0,200,0,400,0,594
"36",1,8,1,2.90515851928978,0,2690,0,0,1050,200,1000,0,792
"37",1,8,2,2.90515851928978,0,2890,0,0,1150,200,1125,0,819
"38",1,8,3,2.90515851928978,0,2546,0,0,1050,0,1000,0,744
"39",1,8,4,2.90515851928978,0,2986,0,0,1200,0,1050,0,769
